"data-entry-id","data-entry-url","data-entry-votes","data-entry-comments","nsfw_indicator","timestamp"
"aeNODdQ","http://9gag.com/gag/aeNODdQ","8284","60","False","20140114133645"
"aoz3v4n","http://9gag.com/gag/aoz3v4n","8955","34","False","20140114133645"
"aAYE1BL","http://9gag.com/gag/aAYE1BL","9408","34","False","20140114133645"
"ab51noE","http://9gag.com/gag/ab51noE","6279","85","False","20140115065351"
"a3YAvZ8","http://9gag.com/gag/a3YAvZ8","7332","31","False","20140115065351"
"aVOEPq8","http://9gag.com/gag/aVOEPq8","10482","57","False","20140115065351"
"a6w9Kq9","http://9gag.com/gag/a6w9Kq9","9552","43","False","20140115065351"
"a09Xmnv","http://9gag.com/gag/a09Xmnv","8279","58","False","20140115065351"
"a9d63R1","http://9gag.com/gag/a9d63R1","6571","31","False","20140115065351"
"axN3L9p","http://9gag.com/gag/axN3L9p","7557","23","False","20140115065351"
"aNevgpw","http://9gag.com/gag/aNevgpw","8754","101","False","20140115065351"
"apq3ePM","http://9gag.com/gag/apq3ePM","8454","80","False","20140115065351"
"ab51jV9","http://9gag.com/gag/ab51jV9","10639","37","False","20140115065351"
"aEw69yK","http://9gag.com/gag/aEw69yK","8194","42","False","20140115071110"
"agy1bwr","http://9gag.com/gag/agy1bwr","6839","54","False","20140115071110"
"ab51noE","http://9gag.com/gag/ab51noE","6531","87","False","20140115071110"
"a3YAvZ8","http://9gag.com/gag/a3YAvZ8","7590","29","False","20140115071110"
"aVOEPq8","http://9gag.com/gag/aVOEPq8","10878","62","False","20140115071110"
"a6w9Kq9","http://9gag.com/gag/a6w9Kq9","10013","49","False","20140115071110"
"a09Xmnv","http://9gag.com/gag/a09Xmnv","8487","58","False","20140115071110"
"a9d63R1","http://9gag.com/gag/a9d63R1","6733","32","False","20140115071110"
"axN3L9p","http://9gag.com/gag/axN3L9p","7744","25","False","20140115071110"
"aNevgpw","http://9gag.com/gag/aNevgpw","9038","104","False","20140115071110"
"aEwVgPo","http://9gag.com/gag/aEwVgPo","7375","16","False","20140116092431"
"a5dBVNo","http://9gag.com/gag/a5dBVNo","6512","11","False","20140116092431"
"agyO8mv","http://9gag.com/gag/agyO8mv","5926","54","False","20140116092431"
"a44zpoZ","http://9gag.com/gag/a44zpoZ","7265","28","False","20140116092431"
"aLKe0x5","http://9gag.com/gag/aLKe0x5","7666","33","False","20140116092431"
"aozV5P3","http://9gag.com/gag/aozV5P3","7389","11","False","20140116092431"
"aG98LR7","http://9gag.com/gag/aG98LR7","7022","74","False","20140116092431"
"aNevD4G","http://9gag.com/gag/aNevD4G","10513","35","False","20140116092431"
"aD0ngdG","http://9gag.com/gag/aD0ngdG","8557","67","False","20140116092431"
"anYRAEE","http://9gag.com/gag/anYRAEE","7548","28","False","20140116092431"
"ay54E6p","http://9gag.com/gag/ay54E6p","8395","37","False","20140116122757"
"aAYEy6E","http://9gag.com/gag/aAYEy6E","7613","127","False","20140116122757"
"arpAy0B","http://9gag.com/gag/arpAy0B","7084","22","False","20140116122757"
"a5dBr0N","http://9gag.com/gag/a5dBr0N","8649","32","False","20140116122757"
"aG98y70","http://9gag.com/gag/aG98y70","8267","63","False","20140116122757"
"a8Wmp1d","http://9gag.com/gag/a8Wmp1d","7727","69","False","20140116122757"
"aBKLZvz","http://9gag.com/gag/aBKLZvz","9002","52","False","20140116122757"
"anYn7Vb","http://9gag.com/gag/anYn7Vb","7530","66","False","20140116122757"
"amXGW2d","http://9gag.com/gag/amXGW2d","8893","100","False","20140116122757"
"aVOopV2","http://9gag.com/gag/aVOopV2","8417","184","False","20140116122757"
"aEwVovK","http://9gag.com/gag/aEwVovK","8498","27","False","20140117115645"
"amXG56o","http://9gag.com/gag/amXG56o","7004","50","False","20140117115645"
"aeNO51p","http://9gag.com/gag/aeNO51p","7308","28","False","20140117115645"
"aAYEgX2","http://9gag.com/gag/aAYEgX2","9412","67","False","20140117115645"
"a1ADV7w","http://9gag.com/gag/a1ADV7w","7130","118","False","20140117115645"
"arpAZ5p","http://9gag.com/gag/arpAZ5p","7895","31","False","20140117115645"
"a1AN4xv","http://9gag.com/gag/a1AN4xv","6546","42","False","20140117115645"
"adNOx0Q","http://9gag.com/gag/adNOx0Q","8701","99","False","20140117115645"
"amXG519","http://9gag.com/gag/amXG519","8364","143","False","20140117115645"
"aVOE0M2","http://9gag.com/gag/aVOE0M2","7840","68","False","20140117115645"
"azbPOdj","http://9gag.com/gag/azbPOdj","8540","27","False","20140117003507"
"a44z3GQ","http://9gag.com/gag/a44z3GQ","9559","178","False","20140117003507"
"aLKeApx","http://9gag.com/gag/aLKeApx","7312","42","False","20140117003507"
"aeNOVx5","http://9gag.com/gag/aeNOVx5","7363","32","False","20140117003507"
"aqm8R9P","http://9gag.com/gag/aqm8R9P","10651","69","False","20140117003507"
"aPvPAXB","http://9gag.com/gag/aPvPAXB","7479","127","False","20140117003507"
"a09VNWd","http://9gag.com/gag/a09VNWd","7344","41","False","20140117003507"
"aD0njDB","http://9gag.com/gag/aD0njDB","7653","24","False","20140117003507"
"aEwVppn","http://9gag.com/gag/aEwVppn","12187","67","False","20140117003507"
"aEwVoWo","http://9gag.com/gag/aEwVoWo","7728","172","False","20140117003507"
"a9dvZxD","http://9gag.com/gag/a9dvZxD","7810","142","False","20140118120135"
"aZPwQbV","http://9gag.com/gag/aZPwQbV","6924","21","False","20140118120135"
"a5dB5WN","http://9gag.com/gag/a5dB5WN","6929","18","False","20140118120135"
"aZPw7RW","http://9gag.com/gag/aZPw7RW","8678","19","False","20140118120135"
"a8Wm5wO","http://9gag.com/gag/a8Wm5wO","9896","327","False","20140118120135"
"av0ex1O","http://9gag.com/gag/av0ex1O","7100","75","False","20140118120135"
"aEwVg2x","http://9gag.com/gag/aEwVg2x","6502","52","False","20140118120135"
"aRQZ02j","http://9gag.com/gag/aRQZ02j","7298","24","False","20140118120135"
"aKz972N","http://9gag.com/gag/aKz972N","7614","60","False","20140118120135"
"aVOEBoK","http://9gag.com/gag/aVOEBoK","9714","131","False","20140118120135"
"aQq7MOw","http://9gag.com/gag/aQq7MOw","8883","96","False","20140122125040"
"aVOKjDM","http://9gag.com/gag/aVOKjDM","8607","35","False","20140122125040"
"a5dBY3o","http://9gag.com/gag/a5dBY3o","10312","86","False","20140122125040"
"aM1mqVG","http://9gag.com/gag/aM1mqVG","8275","47","False","20140122125040"
"aNeQeb6","http://9gag.com/gag/aNeQeb6","8465","48","False","20140122125040"
"a7505Ym","http://9gag.com/gag/a7505Ym","7627","25","False","20140122125040"
"azbPOrK","http://9gag.com/gag/azbPOrK","8505","49","False","20140122125040"
"av0eMwO","http://9gag.com/gag/av0eMwO","8742","220","False","20140122125040"
"axNv5RL","http://9gag.com/gag/axNv5RL","11809","163","False","20140122125040"
"aRQMQXA","http://9gag.com/gag/aRQMQXA","10199","25","False","20140122125040"
"aBKLgV2","http://9gag.com/gag/aBKLgV2","6972","33","False","20140118162832"
"aVOE49n","http://9gag.com/gag/aVOE49n","7087","72","False","20140118162832"
"aXbNm9V","http://9gag.com/gag/aXbNm9V","6788","52","False","20140118162832"
"aPvP77q","http://9gag.com/gag/aPvP77q","10097","24","False","20140118162832"
"adNObjQ","http://9gag.com/gag/adNObjQ","7301","62","False","20140118162832"
"aqm8DPv","http://9gag.com/gag/aqm8DPv","8858","36","False","20140118162832"
"aD0nLow","http://9gag.com/gag/aD0nLow","10960","166","False","20140118162832"
"ay54Nvr","http://9gag.com/gag/ay54Nvr","7959","44","False","20140118162832"
"a8Wm7EZ","http://9gag.com/gag/a8Wm7EZ","9938","75","False","20140118162832"
"a5dBQAO","http://9gag.com/gag/a5dBQAO","7460","60","False","20140118162832"
"ay54N4y","http://9gag.com/gag/ay54N4y","6955","18","False","20140119104626"
"aLKeWXg","http://9gag.com/gag/aLKeWXg","7144","74","False","20140119104626"
"aXbNj46","http://9gag.com/gag/aXbNj46","6603","15","False","20140119104626"
"anYn7Qo","http://9gag.com/gag/anYn7Qo","14836","43","False","20140119104626"
"anYnVyo","http://9gag.com/gag/anYnVyo","6638","131","False","20140119104626"
"aM1mVdP","http://9gag.com/gag/aM1mVdP","6950","24","False","20140119104626"
"aPvPV5B","http://9gag.com/gag/aPvPV5B","8893","60","False","20140119104626"
"aPvPAxg","http://9gag.com/gag/aPvPAxg","8073","37","False","20140119104626"
"aD0ngZx","http://9gag.com/gag/aD0ngZx","8386","41","False","20140119104626"
"aQqQDoe","http://9gag.com/gag/aQqQDoe","8106","48","False","20140119104626"
"aZPwoK3","http://9gag.com/gag/aZPwoK3","5963","34","False","20140119134853"
"aQqQBLK","http://9gag.com/gag/aQqQBLK","8277","51","False","20140119134853"
"a3YA4p3","http://9gag.com/gag/a3YA4p3","10961","116","False","20140119134853"
"aozVnxX","http://9gag.com/gag/aozVnxX","6833","51","False","20140119134853"
"arpAy5B","http://9gag.com/gag/arpAy5B","7050","23","False","20140119134853"
"aqm8VbY","http://9gag.com/gag/aqm8VbY","7578","27","False","20140119134853"
"apqDRPp","http://9gag.com/gag/apqDRPp","8153","64","False","20140119134853"
"azbPv8q","http://9gag.com/gag/azbPv8q","7380","55","False","20140119134853"
"amXGWP2","http://9gag.com/gag/amXGWP2","7840","27","False","20140119134853"
"adNOVx2","http://9gag.com/gag/adNOVx2","8244","66","False","20140119134853"
"a44z5Wv","http://9gag.com/gag/a44z5Wv","9578","108","False","20140120121126"
"aM1mnnP","http://9gag.com/gag/aM1mnnP","7649","47","False","20140120121126"
"aAYE4y0","http://9gag.com/gag/aAYE4y0","8610","104","False","20140120121126"
"adNORgB","http://9gag.com/gag/adNORgB","6406","28","False","20140120121126"
"aKz9nrN","http://9gag.com/gag/aKz9nrN","9973","33","False","20140120121126"
"a8WmDp3","http://9gag.com/gag/a8WmDp3","8574","36","False","20140120121126"
"a9dvBXW","http://9gag.com/gag/a9dvBXW","10927","43","False","20140120121126"
"a09VOoz","http://9gag.com/gag/a09VOoz","8022","37","False","20140120121126"
"azbP4ZN","http://9gag.com/gag/azbP4ZN","7231","16","False","20140120121126"
"a9dvmYm","http://9gag.com/gag/a9dvmYm","9126","26","False","20140120121126"
"adNORgB","http://9gag.com/gag/adNORgB","6002","25","False","20140120115324"
"aKz9nrN","http://9gag.com/gag/aKz9nrN","9347","26","False","20140120115324"
"a8WmDp3","http://9gag.com/gag/a8WmDp3","8180","32","False","20140120115324"
"a9dvBXW","http://9gag.com/gag/a9dvBXW","10387","37","False","20140120115324"
"a09VOoz","http://9gag.com/gag/a09VOoz","7753","37","False","20140120115324"
"azbP4ZN","http://9gag.com/gag/azbP4ZN","6985","15","False","20140120115324"
"a9dvmYm","http://9gag.com/gag/a9dvmYm","8786","25","False","20140120115324"
"aYbOmoV","http://9gag.com/gag/aYbOmoV","10885","149","False","20140120115324"
"aEwVjdM","http://9gag.com/gag/aEwVjdM","9227","30","False","20140120115324"
"ay54P5b","http://9gag.com/gag/ay54P5b","8849","32","False","20140120115324"
"amXGR12","http://9gag.com/gag/amXGR12","8219","18","False","20140121120430"
"ab5OWLE","http://9gag.com/gag/ab5OWLE","6801","41","False","20140121120430"
"av0eEQE","http://9gag.com/gag/av0eEQE","8527","46","False","20140121120430"
"a3YAndm","http://9gag.com/gag/a3YAndm","7315","18","False","20140121120430"
"aEwVW2p","http://9gag.com/gag/aEwVW2p","10122","45","False","20140121120430"
"a2N8MMd","http://9gag.com/gag/a2N8MMd","7103","35","False","20140121120430"
"a8WmVWZ","http://9gag.com/gag/a8WmVWZ","10146","33","False","20140121120430"
"amXGoOj","http://9gag.com/gag/amXGoOj","7458","35","False","20140121120430"
"ay54YGb","http://9gag.com/gag/ay54YGb","8086","49","False","20140121120430"
"aAYE4pR","http://9gag.com/gag/aAYE4pR","8875","85","False","20140121120430"
"azbP6dK","http://9gag.com/gag/azbP6dK","8700","37","False","20140121104623"
"aqm8DRQ","http://9gag.com/gag/aqm8DRQ","9488","32","False","20140121104623"
"aQqQDP2","http://9gag.com/gag/aQqQDP2","9380","84","False","20140121104623"
"aNev3Kw","http://9gag.com/gag/aNev3Kw","8964","26","False","20140121104623"
"aM1m08P","http://9gag.com/gag/aM1m08P","6401","26","False","20140121104623"
"a8WmVjp","http://9gag.com/gag/a8WmVjp","6694","35","False","20140121104623"
"a8WmV46","http://9gag.com/gag/a8WmV46","10790","41","False","20140121104623"
"aLKeLvz","http://9gag.com/gag/aLKeLvz","9106","44","False","20140121104623"
"anYn0oz","http://9gag.com/gag/anYn0oz","12999","103","False","20140121104623"
"a75enye","http://9gag.com/gag/a75enye","10761","36","False","20140121104623"
"adNQynM","http://9gag.com/gag/adNQynM","10238","213","False","20140122235755"
"aXbNQ32","http://9gag.com/gag/aXbNQ32","7406","15","False","20140122235755"
"aOq4Rw6","http://9gag.com/gag/aOq4Rw6","8100","68","False","20140122235755"
"aYbOm7w","http://9gag.com/gag/aYbOm7w","8077","28","False","20140122235755"
"amX6zx9","http://9gag.com/gag/amX6zx9","9521","43","False","20140122235755"
"aXbNeqz","http://9gag.com/gag/aXbNeqz","7803","28","False","20140122235755"
"a750dDA","http://9gag.com/gag/a750dDA","8867","129","False","20140122235755"
"aG98bjw","http://9gag.com/gag/aG98bjw","9095","74","False","20140122235755"
"aG98M1n","http://9gag.com/gag/aG98M1n","8970","62","False","20140122235755"
"aKz9WY6","http://9gag.com/gag/aKz9WY6","8324","31","False","20140122235755"
"apq6o0E","http://9gag.com/gag/apq6o0E","6200","13","False","20140123141208"
"anY2ejb","http://9gag.com/gag/anY2ejb","9978","156","False","20140123141208"
"a9d5d90","http://9gag.com/gag/a9d5d90","7649","35","False","20140123141208"
"aRQMgPj","http://9gag.com/gag/aRQMgPj","9161","54","False","20140123141208"
"a75em7r","http://9gag.com/gag/a75em7r","8100","82","False","20140123141208"
"aPvoyyV","http://9gag.com/gag/aPvoyyV","7072","89","False","20140123141208"
"aD08j3B","http://9gag.com/gag/aD08j3B","8465","39","False","20140123141208"
"aAYKVMR","http://9gag.com/gag/aAYKVMR","8916","85","False","20140123141208"
"a3Y0QLr","http://9gag.com/gag/a3Y0QLr","7486","40","False","20140123141208"
"aozVD22","http://9gag.com/gag/aozVD22","8144","65","False","20140123141208"
"aM1mR5A","http://9gag.com/gag/aM1mR5A","8223","57","False","20140123021413"
"aD0806x","http://9gag.com/gag/aD0806x","6732","29","False","20140123021413"
"a2N0PY1","http://9gag.com/gag/a2N0PY1","8418","55","False","20140123021413"
"ajrLDXw","http://9gag.com/gag/ajrLDXw","9032","40","False","20140123021413"
"aWZnZ0n","http://9gag.com/gag/aWZnZ0n","7719","17","False","20140123021413"
"a5dwZnE","http://9gag.com/gag/a5dwZnE","8522","61","False","20140123021413"
"aOqZvm2","http://9gag.com/gag/aOqZvm2","6754","24","False","20140123021413"
"aQq7xb2","http://9gag.com/gag/aQq7xb2","9261","112","False","20140123021413"
"arpAWxd","http://9gag.com/gag/arpAWxd","8601","33","False","20140123021413"
"aAYEvBo","http://9gag.com/gag/aAYEvBo","8116","71","False","20140123021413"
"agy70Er","http://9gag.com/gag/agy70Er","8246","38","False","20140124045031"
"ay56LpX","http://9gag.com/gag/ay56LpX","3455","73","False","20140124045031"
"a8W0Ydp","http://9gag.com/gag/a8W0Ydp","9091","59","False","20140124045031"
"aEwAwvn","http://9gag.com/gag/aEwAwvn","11085","128","False","20140124045031"
"aRQM3yM","http://9gag.com/gag/aRQM3yM","8290","42","False","20140124045031"
"aD08xP9","http://9gag.com/gag/aD08xP9","8313","60","False","20140124045031"
"a090Qbd","http://9gag.com/gag/a090Qbd","8570","53","False","20140124045031"
"awr1NMW","http://9gag.com/gag/awr1NMW","8910","33","False","20140124045031"
"aEwA7mK","http://9gag.com/gag/aEwA7mK","8981","67","False","20140124045031"
"a6w94W8","http://9gag.com/gag/a6w94W8","6911","34","False","20140124045031"
"aYbDYoN","http://9gag.com/gag/aYbDYoN","6753","13","False","20140124200844"
"a2N0dr1","http://9gag.com/gag/a2N0dr1","7405","57","False","20140124200844"
"arpXGbp","http://9gag.com/gag/arpXGbp","9556","97","False","20140124200844"
"aNeQnxG","http://9gag.com/gag/aNeQnxG","7185","74","False","20140124200844"
"a1A0P0D","http://9gag.com/gag/a1A0P0D","8029","111","False","20140124200844"
"aQq7Mx7","http://9gag.com/gag/aQq7Mx7","8889","28","False","20140124200844"
"aOqZYr2","http://9gag.com/gag/aOqZYr2","8005","71","False","20140124200844"
"a44NQKv","http://9gag.com/gag/a44NQKv","8921","71","False","20140124200844"
"a9d5W7L","http://9gag.com/gag/a9d5W7L","9368","18","False","20140124200844"
"adNQLrj","http://9gag.com/gag/adNQLrj","11407","51","False","20140124200844"
"aYbDbGm","http://9gag.com/gag/aYbDbGm","6541","47","False","20140125085931"
"aNeQWWb","http://9gag.com/gag/aNeQWWb","8701","21","False","20140125085931"
"aG9BELK","http://9gag.com/gag/aG9BELK","7531","42","False","20140125085931"
"apq69Y8","http://9gag.com/gag/apq69Y8","7018","40","False","20140125085931"
"a8W0bw3","http://9gag.com/gag/a8W0bw3","7912","67","False","20140125085931"
"aAYK0Qp","http://9gag.com/gag/aAYK0Qp","8181","45","False","20140125085931"
"aD08mj7","http://9gag.com/gag/aD08mj7","8419","41","False","20140125085931"
"a3YAodr","http://9gag.com/gag/a3YAodr","9351","23","False","20140125085931"
"aG9B8nG","http://9gag.com/gag/aG9B8nG","6766","80","False","20140125085931"
"aQq7XNK","http://9gag.com/gag/aQq7XNK","7647","27","False","20140125085931"
"aWZnM0K","http://9gag.com/gag/aWZnM0K","7522","22","False","20140125154223"
"a8W0W6d","http://9gag.com/gag/a8W0W6d","8790","57","False","20140125154223"
"aEwAVWx","http://9gag.com/gag/aEwAVWx","6792","114","False","20140125154223"
"aNeQYM4","http://9gag.com/gag/aNeQYM4","6886","79","False","20140125154223"
"aD0npjO","http://9gag.com/gag/aD0npjO","11010","251","False","20140125154223"
"aOqZY0N","http://9gag.com/gag/aOqZY0N","6922","17","False","20140125154223"
"aG98qDZ","http://9gag.com/gag/aG98qDZ","8248","57","False","20140125154223"
"aozR20e","http://9gag.com/gag/aozR20e","8869","162","False","20140125154223"
"aWZnY1q","http://9gag.com/gag/aWZnY1q","8724","33","False","20140125154223"
"aeNZ6Vp","http://9gag.com/gag/aeNZ6Vp","10214","14","False","20140125154223"
"aKzv3Eg","http://9gag.com/gag/aKzv3Eg","7146","19","False","20140126091944"
"aKzvEKg","http://9gag.com/gag/aKzvEKg","6769","90","False","20140126091944"
"awr1bdD","http://9gag.com/gag/awr1bdD","9220","92","False","20140126091944"
"aEwARNO","http://9gag.com/gag/aEwARNO","8122","55","False","20140126091944"
"anY294q","http://9gag.com/gag/anY294q","8402","40","False","20140126091944"
"aOqZdp3","http://9gag.com/gag/aOqZdp3","9343","67","False","20140126091944"
"anY21AB","http://9gag.com/gag/anY21AB","7803","65","False","20140126091944"
"a9d5KZ1","http://9gag.com/gag/a9d5KZ1","8040","44","False","20140126091944"
"a3Y0QD3","http://9gag.com/gag/a3Y0QD3","8487","72","False","20140126091944"
"aAYKVdp","http://9gag.com/gag/aAYKVdp","8333","37","False","20140126091944"
"azbKrqp","http://9gag.com/gag/azbKrqp","6043","42","False","20140126102251"
"a7503G2","http://9gag.com/gag/a7503G2","8485","55","False","20140126102251"
"a5dwePy","http://9gag.com/gag/a5dwePy","9993","28","False","20140126102251"
"aXbVbng","http://9gag.com/gag/aXbVbng","7887","97","False","20140126102251"
"a8W04o1","http://9gag.com/gag/a8W04o1","9241","46","False","20140126102251"
"ay562DW","http://9gag.com/gag/ay562DW","8397","43","False","20140126102251"
"aG9BDK0","http://9gag.com/gag/aG9BDK0","8541","113","False","20140126102251"
"aAYK1WR","http://9gag.com/gag/aAYK1WR","7144","14","False","20140126102251"
"aeNZ63W","http://9gag.com/gag/aeNZ63W","9320","126","False","20140126102251"
"aKzv3Eg","http://9gag.com/gag/aKzv3Eg","8173","23","False","20140126102251"
"arpXGPK","http://9gag.com/gag/arpXGPK/where-will-you-be-when-the-lsd-kicks-in","8297","61","False","20140127100010"
